ID;ID_Ocorrencia;Cidade;AeroPorto;Data;Hora;Falha_Ocorrencia;Modelo;Tipo_Motor;Fato_Contribuinte;Aspector;Ano
64959;64959;MG;MONTES CLAROS;03/02/2007;00:00:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;EMB-721D;PISTÃO;Sem Informaçao;Sem Informaçao;2007
64958;64958;CE;FORTALEZA;03/02/2007;00:00:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | PERDA DE COMPONENTE NO SOLO;EMB-720C;PISTÃO;Sem Informaçao;Sem Informaçao;2007
64957;64957;PR;LONDRINA;02/02/2007;00:00:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;737-341;JATO;Sem Informaçao;Sem Informaçao;2007
64956;64956;SP;CAMPINAS;02/02/2007;00:00:00;OUTROS | CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO;C90;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2007
64955;64955;RS;PORTO ALEGRE;31/01/2007;00:00:00;OUTROS | COLISÃO DE VEÍCULO COM AERONAVE;A320-232;JATO;Sem Informaçao;Sem Informaçao;2007
64954;64954;MT;CUIABÁ;30/01/2007;00:00:00;CONTATO ANORMAL COM A PISTA | POUSO SEM TREM;S-76A;TURBOEIXO;Sem Informaçao;Sem Informaçao;2007
64953;64953;RJ;ANGRA DOS REIS;29/01/2007;00:00:00;OUTROS | F.O.D.;EMB-110;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2007
64952;64952;RS;CARAZINHO;28/01/2007;00:00:00;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;550;JATO;Sem Informaçao;Sem Informaçao;2007
64951;64951;RJ;CAMPOS DOS GOYTACAZES;26/01/2007;00:00:00;CONTATO ANORMAL COM A PISTA | POUSO BRUSCO;EMB-810D;PISTÃO;Sem Informaçao;Sem Informaçao;2007
64950;64950;PE;RECIFE;25/01/2007;00:00:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM PARA-BRISAS / JANELA / PORTA;AB-115;PISTÃO;Sem Informaçao;Sem Informaçao;2007
64949;64949;MG;BELO HORIZONTE;24/01/2007;00:00:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO;EMB-711C;PISTÃO;Sem Informaçao;Sem Informaçao;2007
64948;64948;SP;FRANCA;22/01/2007;00:00:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;U206F;PISTÃO;Sem Informaçao;Sem Informaçao;2007
64947;64947;SP;ITÁPOLIS;21/01/2007;00:00:00;OUTROS | POUSO EM LOCAL NÃO PREVISTO;727-172C;JATO;Sem Informaçao;Sem Informaçao;2007
64946;64946;SP;CATANDUVA;21/01/2007;00:00:00;OUTROS | POUSO EM LOCAL NÃO PREVISTO;S-61N;TURBOEIXO;Sem Informaçao;Sem Informaçao;2007
64945;64945;SP;SÃO PAULO;18/01/2007;00:00:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | PERDA DE COMPONENTE EM VOO;J3C-65;PISTÃO;Sem Informaçao;Sem Informaçao;2007
64944;64944;PE;RECIFE;18/01/2007;00:00:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;EMB-810D;PISTÃO;Sem Informaçao;Sem Informaçao;2007
64943;64943;CE;FORTALEZA;17/01/2007;00:00:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;EMB-110P1;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2007
64942;64942;MT;ALTO GARÇAS;17/01/2007;00:00:00;PERDA DE CONTROLE NO SOLO;35A;JATO;Sem Informaçao;Sem Informaçao;2007
64941;64941;SP;CAMPINAS;13/01/2007;00:00:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM CANOPI;KR 2;PISTÃO;Sem Informaçao;Sem Informaçao;2007
64940;64940;AM;MANAUS;10/01/2007;00:00:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;737-341;JATO;Sem Informaçao;Sem Informaçao;2007
64939;64939;BA;ILHÉUS;09/01/2007;00:00:00;OUTROS;A185F;PISTÃO;Sem Informaçao;Sem Informaçao;2007
64938;64938;RS;PORTO ALEGRE;08/01/2007;00:00:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;EMB-120ER;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2007
64937;64937;RJ;RIO DE JANEIRO;07/01/2007;00:00:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;U206G;PISTÃO;Sem Informaçao;Sem Informaçao;2007
64936;64936;PR;ALTO PIQUIRI;07/01/2007;00:00:00;COLISÃO NO SOLO | COLISÃO COM OBSTÁCULOS NO SOLO;140;PISTÃO;Sem Informaçao;Sem Informaçao;2007
64935;64935;MT;CANARANA;06/01/2007;00:00:00;CONTATO ANORMAL COM A PISTA | POUSO SEM TREM;AB-115;PISTÃO;Sem Informaçao;Sem Informaçao;2007
64934;64934;PR;CURITIBA;02/01/2007;00:00:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;AB-115;PISTÃO;Sem Informaçao;Sem Informaçao;2007
64933;64933;PR;LONDRINA;01/01/2007;00:00:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;EMB-810D;PISTÃO;Sem Informaçao;Sem Informaçao;2007
61080;61080;DF;BRASÍLIA;28/04/2016;18:48:00;CONTATO ANORMAL COM A PISTA | POUSO BRUSCO;ATR-72-212A;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2016
61079;61079;PR;PONTA GROSSA;01/05/2016;19:15:00;CONTATO ANORMAL COM A PISTA | POUSO SEM TREM;EMB-810C;PISTÃO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;2016
61075;61075;SP;CAJAMAR;05/05/2016;19:00:00;OUTROS | AERONAVE ATINGIDA POR OBJETO;AS 350 BA;TURBOEIXO;Sem Informaçao;Sem Informaçao;2016
61073;61073;RJ;CAMPOS DOS GOYTACAZES;28/04/2016;13:30:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ALARME FALSO DE FOGO OU DE SUPERAQUECIMENTO;S-76A;TURBOEIXO;Sem Informaçao;Sem Informaçao;2016
61071;61071;SP;SANTOS;02/05/2016;15:12:00;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;R22 BETA;PISTÃO;Sem Informaçao;Sem Informaçao;2016
61070;61070;PA;REDENÇÃO;22/04/2016;18:30:00;EXCURSÃO DE PISTA;PA-34-220T;PISTÃO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;2016
61053;61053;RS;VIAMÃO;01/05/2016;16:15:00;PERDA DE CONTROLE EM VOO;R22 BETA;PISTÃO;Sem Informaçao;Sem Informaçao;2016
61052;61052;SP;SÃO PAULO;28/04/2016;23:13:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;EMB-500;JATO;Sem Informaçao;Sem Informaçao;2016
61051;61051;MT;ARENÁPOLIS;26/04/2016;19:30:00;COMBUSTÍVEL | PANE SECA;EMB-810D;PISTÃO;ASPECTO PSICOLÓGICO;INDIVIDUAL;2016
61043;61043;RJ;ANGRA DOS REIS;21/04/2016;19:50:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO;SR22;PISTÃO;Sem Informaçao;Sem Informaçao;2016
61042;61042;RJ;RIO DE JANEIRO;22/04/2016;14:50:00;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;AS 350 B3;TURBOEIXO;Sem Informaçao;Sem Informaçao;2016
61037;61037;RS;PORTO ALEGRE;27/04/2016;19:15:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;T206H;PISTÃO;Sem Informaçao;Sem Informaçao;2016
61033;61033;RJ;ANGRA DOS REIS;21/04/2016;16:45:00;CONTATO ANORMAL COM A PISTA | POUSO SEM TREM;400A;JATO;ASPECTO PSICOLÓGICO;INDIVIDUAL;2016
61031;61031;PR;PIRAQUARA;25/04/2016;13:58:00;PERDA DE CONTROLE EM VOO;AS 350 B2;TURBOEIXO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;2016
61030;61030;PA;BREVES;27/04/2016;15:12:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;208B;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2016
61025;61025;PE;RECIFE;26/04/2016;23:30:00;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;737-8EH;JATO;Sem Informaçao;Sem Informaçao;2016
61015;61015;MT;PEDRA PRETA;13/04/2016;21:00:00;EXCURSÃO DE PISTA;EMB-810C;PISTÃO;Sem Informaçao;Sem Informaçao;2016
61014;61014;RR;AMAJARI;24/02/2016;05:48:00;PERDA DE SEPARAÇÃO / COLISÃO EM VOO | TRÁFEGO AÉREO;777-223ER;JATO;ASPECTO PSICOLÓGICO;INDIVIDUAL;2016
61012;61012;BA;PORTO SEGURO;21/04/2016;14:40:00;EXCURSÃO DE PISTA;300;TURBOÉLICE;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;2016
61011;61011;AM;MANAUS;22/04/2016;15:57:00;CONTATO ANORMAL COM A PISTA | POUSO SEM TREM;208 ANFIBIO;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2016
61010;61010;AM;MANAUS;21/04/2016;20:00:00;EXCURSÃO DE PISTA;EMB-712;PISTÃO;Sem Informaçao;Sem Informaçao;2016
61009;61009;CE;FORTALEZA;16/04/2016;20:35:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ALARME FALSO DE FOGO OU DE SUPERAQUECIMENTO;A330;JATO;Sem Informaçao;Sem Informaçao;2016
61008;61008;PR;PONTA GROSSA;19/04/2016;15:10:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM COMANDOS DE VOO;152;PISTÃO;DESEMPENHO DO SER HUMANO;MANUTENÇÃO DA AERONAVE;2016
61007;61007;RJ;CAMPOS DOS GOYTACAZES;18/04/2016;19:30:00;OUTROS | POUSO EM LOCAL NÃO PREVISTO;S-76C;TURBOEIXO;Sem Informaçao;Sem Informaçao;2016
61006;61006;SP;JUNDIAÍ;14/04/2016;19:35:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;152;PISTÃO;Sem Informaçao;Sem Informaçao;2016
61004;61004;MG;JOÃO PINHEIRO;11/04/2016;18:00:00;PERDA DE CONTROLE NO SOLO;EMB-202;PISTÃO;Sem Informaçao;Sem Informaçao;2016
61003;61003;RR;BOA VISTA;19/04/2016;10:08:00;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;R44 II;PISTÃO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;2016
61002;61002;MG;BELO HORIZONTE;14/04/2016;13:50:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;EMB-711C;PISTÃO;Sem Informaçao;Sem Informaçao;2016
61001;61001;PR;SANTA TEREZINHA DE ITAIPU;13/04/2016;16:15:00;EXCURSÃO DE PISTA | POUSO LONGO;EMB-711ST;PISTÃO;Sem Informaçao;Sem Informaçao;2016
61000;61000;SP;SÃO PAULO;14/04/2016;19:42:00;PERDA DE SEPARAÇÃO / COLISÃO EM VOO | TRÁFEGO AÉREO;A318-122;TURBOEIXO;Sem Informaçao;Sem Informaçao;2016
60998;60998;MG;BELO HORIZONTE;09/04/2016;19:00:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;AA-2120;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60997;60997;MA;BALSAS;06/04/2016;10:05:00;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;EMB-202A;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60996;60996;SP;SÃO PAULO;14/04/2016;10:06:00;INCURSÃO EM PISTA;737-8EH;JATO;Sem Informaçao;Sem Informaçao;2016
60994;60994;SP;SÃO PAULO;13/04/2016;19:40:00;COLISÃO COM AVE;PA-28-140;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60992;60992;SP;GUARULHOS;12/04/2016;11:30:00;COLISÃO COM AVE;737-8EH;JATO;Sem Informaçao;Sem Informaçao;2016
60991;60991;MT;JAURU;24/03/2016;19:30:00;EXCURSÃO DE PISTA;PA-28RT-201T;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60988;60988;PA;PARAGOMINAS;03/04/2016;12:00:00;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;EC 130 B4;TURBOEIXO;Sem Informaçao;Sem Informaçao;2016
60984;60984;SP;TATUÍ;09/04/2016;15:14:00;PERDA DE CONTROLE EM VOO;XT912 TUNDRA;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60983;60983;RR;UIRAMUTÃ;09/04/2016;19:30:00;PERDA DE CONTROLE EM VOO;U206F;PISTÃO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;2016
60981;60981;MT;LUCAS DO RIO VERDE;04/04/2016;12:30:00;EXCURSÃO DE PISTA;S2R-T34;TURBOÉLICE;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;2016
60980;60980;MA;BARREIRINHAS;02/04/2016;14:12:00;PERDA DE CONTROLE EM VOO;172G;PISTÃO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;2016
60976;60976;ES;VILA VELHA;03/04/2016;19:30:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SAVAGE CUB-S;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60975;60975;RR;AMAJARI;05/04/2016;16:05:00;EXCURSÃO DE PISTA;U206F;PISTÃO;ASPECTO PSICOLÓGICO;INDIVIDUAL;2016
60974;60974;AP;MACAPÁ;04/04/2016;10:14:00;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;208B;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2016
60972;60972;GO;GOIÂNIA;01/04/2016;20:30:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;T210N;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60966;60966;SP;IBITINGA;02/04/2016;13:00:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;EMB-201A;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60956;60956;SP;SALTO DE PIRAPORA;27/03/2016;16:30:00;EXCURSÃO DE PISTA | POUSO LONGO;R182;PISTÃO;OUTRO;***;2016
60955;60955;SP;TATUÍ;02/04/2016;18:50:00;PERDA DE CONTROLE EM VOO;***;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60954;60954;BA;FEIRA DE SANTANA;26/03/2016;16:00:00;OUTROS | CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO;PARADISE P1 LSA;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60951;60951;SP;SÃO PAULO;27/03/2016;18:35:00;PERDA DE CONTROLE EM VOO;R22 BETA;PISTÃO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;2016
60949;60949;BA;JABORANDI;17/03/2016;09:20:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | PERDA DE COMPONENTE EM VOO;EMB-202;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60948;60948;SP;PIRACICABA;27/03/2016;16:35:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;400;JATO;Sem Informaçao;Sem Informaçao;2016
60947;60947;SC;LUIZ ALVES;30/03/2016;10:00:00;PERDA DE SEPARAÇÃO / COLISÃO EM VOO | COLISÃO DE AERONAVES EM VOO;PA-25-235;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60944;60944;SP;SÃO JOSÉ DOS CAMPOS;25/03/2016;13:40:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;EMB-810D;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60936;60936;SP;RIBEIRÃO PRETO;24/03/2016;14:50:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;AB-115;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60930;60930;SP;ARARAS;25/03/2016;12:50:00;EXCURSÃO DE PISTA;56-C-1;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60929;60929;SC;FLORIANÓPOLIS;23/03/2016;22:45:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;152;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60927;60927;PA;PORTO DE MOZ;27/03/2016;00:26:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA;737-76N;JATO;ASPECTO DE PROJETO;***;2016
60925;60925;MT;DENISE;22/03/2016;18:20:00;OUTROS | POUSO EM LOCAL NÃO PREVISTO;210K;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60924;60924;SP;SÃO CARLOS;20/03/2016;21:45:00;EXCURSÃO DE PISTA;C90A;TURBOÉLICE;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;2016
60922;60922;BA;JAGUARIPE;21/03/2016;12:45:00;COMBUSTÍVEL | PANE SECA;AS 350 B;TURBOEIXO;Sem Informaçao;Sem Informaçao;2016
60917;60917;PR;FOZ DO IGUAÇU;18/03/2016;16:27:00;OUTROS | AERONAVE ATINGIDA POR OBJETO;A321-211;JATO;Sem Informaçao;Sem Informaçao;2016
60914;60914;SP;CAMPINAS;21/03/2016;10:13:00;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;ATR-72-212A;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2016
60904;60904;PA;BELÉM;22/03/2016;14:10:00;OUTROS;EMB-820C NAVAJO;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60903;60903;PR;LONDRINA;15/03/2016;20:08:00;INDETERMINADO;182P;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60897;60897;RR;CARACARAÍ;18/03/2016;18:30:00;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;AS 350 B2;TURBOEIXO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;2016
60894;60894;CE;BEBERIBE;19/03/2016;13:30:00;EXCURSÃO DE PISTA;SR22;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60892;60892;PI;OEIRAS;18/03/2016;19:30:00;EXCURSÃO DE PISTA;C90;TURBOÉLICE;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;2016
60883;60883;PA;ULIANÓPOLIS;15/03/2016;20:00:00;EXCURSÃO DE PISTA;EMB-202A;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60882;60882;SP;SÃO PAULO;19/03/2016;18:23:00;PERDA DE CONTROLE EM VOO;CA-9;TURBOÉLICE;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;2016
60881;60881;TO;CRISTALÂNDIA;13/03/2016;19:00:00;EXCURSÃO DE PISTA;EMB-201A;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60878;60878;DF;BRASÍLIA;16/03/2016;22:00:00;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;ATR-72-212A;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2016
60877;60877;SP;GUARULHOS;13/03/2016;16:50:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;G-IV;JATO;Sem Informaçao;Sem Informaçao;2016
60872;60872;SP;SALTO DE PIRAPORA;12/03/2016;16:30:00;PERDA DE CONTROLE EM VOO;SAVANNAH-S;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60870;60870;SC;FLORIANÓPOLIS;15/03/2016;10:15:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | VAZAMENTO DE COMBUSTÍVEL;737-8EH;JATO;Sem Informaçao;Sem Informaçao;2016
60869;60869;SP;CAMPINAS;11/03/2016;22:02:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA;550;JATO;Sem Informaçao;Sem Informaçao;2016
60867;60867;MG;SÃO SEBASTIÃO DO PARAÍSO;25/02/2016;20:40:00;OUTROS | CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO;PA-42-720;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2016
60864;60864;MT;CONQUISTA D'OESTE;09/03/2016;09:00:00;OUTROS | POUSO EM LOCAL NÃO PREVISTO;EMB-721C;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60862;60862;RS;PALMEIRA DAS MISSÕES;13/03/2016;14:40:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM PARA-BRISAS / JANELA / PORTA;EMB-202A;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60861;60861;MT;COLÍDER;04/03/2016;19:30:00;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;SAVANNAH-S;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60859;60859;RS;ITAQUI;08/01/2016;10:30:00;EXCURSÃO DE PISTA;EMB-202;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60857;60857;BA;VITÓRIA DA CONQUISTA;06/03/2016;17:20:00;COLISÃO COM AVE;525;JATO;Sem Informaçao;Sem Informaçao;2016
60853;60853;SP;SÃO PAULO;09/03/2016;16:10:00;COLISÃO NO SOLO | COLISÃO COM OBSTÁCULOS NO SOLO;SR22;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60849;60849;RJ;RIO DE JANEIRO;05/03/2016;09:30:00;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;737-8EH;JATO;Sem Informaçao;Sem Informaçao;2016
60847;60847;DF;BRASÍLIA;07/03/2016;14:57:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;DC-10-30F;JATO;Sem Informaçao;Sem Informaçao;2016
60846;60846;DF;BRASÍLIA;02/03/2016;14:00:00;PERDA DE SEPARAÇÃO / COLISÃO EM VOO | TRÁFEGO AÉREO;737-8EH;JATO;Sem Informaçao;Sem Informaçao;2016
60845;60845;MS;ÁGUA CLARA;04/03/2016;10:30:00;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;EMB-201A;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60844;60844;SP;AMERICANA;03/03/2016;20:20:00;EXCURSÃO DE PISTA | POUSO LONGO;SR22;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60841;60841;PR;MARINGÁ;08/03/2016;09:35:00;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;737-8BK;JATO;Sem Informaçao;Sem Informaçao;2016
60837;60837;SP;ITATIBA;22/02/2016;11:00:00;COLISÃO COM AVE;A109E;TURBOEIXO;Sem Informaçao;Sem Informaçao;2016
60836;60836;RS;PORTO ALEGRE;03/03/2016;03:14:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;727-225;JATO;Sem Informaçao;Sem Informaçao;2016
60819;60819;SP;SÃO PAULO;01/03/2016;14:15:00;EXCURSÃO DE PISTA;560XL;JATO;Sem Informaçao;Sem Informaçao;2016
60817;60817;AC;MANOEL URBANO;10/02/2016;19:30:00;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;EMB-810C;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60811;60811;PR;FOZ DO IGUAÇU;28/02/2016;22:48:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA;A319-132;JATO;Sem Informaçao;Sem Informaçao;2016
60810;60810;PR;CURITIBA;13/02/2016;15:40:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;PA-28-140;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60809;60809;RS;PORTO ALEGRE;22/01/2016;12:29:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;58;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60808;60808;PR;CURITIBA;16/02/2016;18:10:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;152;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60805;60805;PE;SALGUEIRO;25/02/2016;12:25:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;PA-34-200T;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60802;60802;PR;JAGUAPITÃ;26/02/2016;14:30:00;INDETERMINADO;PELICAN 500BR;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60800;60800;RJ;PARATY;03/01/2016;16:30:00;VOO CONTROLADO CONTRA O TERRENO;C90GTI;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2016
60793;60793;TO;LAGOA DA CONFUSÃO;19/02/2016;10:30:00;EXCURSÃO DE PISTA;EMB-201A;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60792;60792;SP;ÁLVARES MACHADO;20/02/2016;13:30:00;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;P92 EAGLET;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60790;60790;TO;LAGOA DA CONFUSÃO;05/02/2016;10:30:00;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;EMB-201;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60787;60787;DF;BRASÍLIA;23/02/2016;09:30:00;PERDA DE SEPARAÇÃO / COLISÃO EM VOO | TRÁFEGO AÉREO;B300;TURBOÉLICE;Sem Informaçao;Sem Informaçao;2016
60785;60785;MT;NOVA UBIRATÃ;18/02/2016;20:00:00;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;EMB-202A;PISTÃO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;2016
60784;60784;SP;JUNDIAÍ;21/02/2016;15:40:00;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;152;PISTÃO;Sem Informaçao;Sem Informaçao;2016
60783;60783;SC;LAGES;13/12/2015;14:00:00;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;AS 350 B2;TURBOEIXO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;2015
60770;60770;SP;SÃO PAULO;08/02/2016;13:20:00;OPERAÇÃO A BAIXA ALTITUDE;AS 350 B2;TURBOEIXO;Sem Informaçao;Sem Informaçao;2016
